Country,Score,Rank,Year,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption
Liberia,4.625199795,120,2021,7.287705898,0.720108628,56.49757767,0.735268474,0.05023177,0.849899411
Kenya,4.606599808,121,2021,8.360778809,0.688066065,60.70405197,0.778544486,0.286866248,0.825448632
Tunisia,4.59649992,122,2021,9.26580143,0.690981209,67.20076752,0.655902028,-0.200571224,0.869961798
Lebanon,4.583799839,123,2021,9.625673294,0.847809136,67.35521698,0.525220752,-0.073465846,0.898122847
Namibia,4.574100018,124,2021,9.160563469,0.818095803,56.7988205,0.719299972,-0.148972914,0.84670192
Palestinian Territories,4.516699791,125,2021,8.48453331,0.825938225,62.25,0.653019547,-0.16252175,0.821317613
Myanmar,4.425799847,126,2021,8.540955544,0.778949022,59.30188751,0.875626922,0.508870542,0.659536302
Jordan,4.394599915,127,2021,9.182105064,0.766823649,67.00030518,0.755277455,-0.16678907,0.704657376
Chad,4.355400085,128,2021,7.364013195,0.619300008,48.47800064,0.578627288,0.041341797,0.806908429
Sri Lanka,4.324999809,129,2021,9.470399857,0.826506376,67.29920959,0.841443419,0.078830361,0.86308074
Swaziland,4.308100224,130,2021,9.065187454,0.770290196,50.83314133,0.646822274,-0.184863508,0.708263338
Comoros,4.288599968,131,2021,8.030753136,0.625662446,57.34901047,0.547612607,0.081566364,0.780622602
Egypt,4.282700062,132,2021,9.366633415,0.749776661,61.997715,0.748563468,-0.182113841,0.794777513
Ethiopia,4.274700165,133,2021,7.693592548,0.763899922,58.99952698,0.752114773,0.082001537,0.760533392
Mauritania,4.227399826,134,2021,8.541807175,0.794952512,57.16057968,0.561224878,-0.106402405,0.730913043
Madagascar,4.208499908,135,2021,7.396349907,0.685732841,59.30538559,0.552167177,-0.005139357,0.803148866
Togo,4.106800079,136,2021,7.362420559,0.568900049,54.91435242,0.619391322,0.03152319,0.772256732
Zambia,4.073400021,137,2021,8.145450592,0.707517684,55.80921173,0.78189975,0.060520925,0.823430777
Sierra Leone,3.849400043,138,2021,7.433872223,0.629990458,51.6505394,0.717177331,0.083995029,0.866383731
India,3.818900108,139,2021,8.75518322,0.602961242,60.63299942,0.893129587,0.089326702,0.773709118
Burundi,3.775300026,140,2021,6.635322094,0.490325719,53.40000153,0.626350224,-0.023876166,0.606934547
Yemen,3.657900095,141,2021,7.578436852,0.831537426,57.12157059,0.602156579,-0.146712229,0.800287724
Tanzania,3.62319994,142,2021,7.875572205,0.702070951,57.99899292,0.833136678,0.183150068,0.576985657
Haiti,3.614900112,143,2021,7.477138042,0.539503932,55.70000076,0.593355596,0.421520352,0.721049249
Malawi,3.599999905,144,2021,6.957524776,0.536994696,57.94752502,0.77970314,0.038402356,0.729065418
Lesotho,3.511800051,145,2021,7.925776958,0.786871374,48.70000076,0.714953721,-0.130536228,0.915376902
Botswana,3.466500044,146,2021,9.781536102,0.784171402,59.26918793,0.824394226,-0.246159256,0.800619066
Rwanda,3.414700031,147,2021,7.676117897,0.552339077,61.39972687,0.896758378,0.060525686,0.166800976
Zimbabwe,3.144799948,148,2021,7.942595482,0.750469983,56.20084,0.676700115,-0.047345739,0.820998728
Afghanistan,2.522900105,149,2021,7.694709778,0.462595552,52.49261475,0.381748527,-0.101683542,0.924338162
